date,Dishwasher,Home office,Fridge,Wine cellar,Garage door,Barn,Well,Microwave,Living room,Furnace,Kitchen,total_house_usage,Temperature,Humidity,Visibility,Pressure,Wind speed,Wind bearing,Percipitation intensity,Cloud cover,Summary,Month,Day,Weekday,is_weekend,Quarter,movave_7,movstd_7,movave_30,movstd_30,movave_90,movstd_90,movave_365,movstd_365,Season,Appliances,is_holiday
2016-01-25,118.418138316,113.200633338,104.354700005,23.016816664,19.043333336,69.621966688,47.295149987,22.688700026,81.132700015,569.791883349,22.001938699,1190.565960423,34.08577777777778,0.6924027777777778,9.785319444444445,1017.6386944444445,7.256305555555556,188.0222222222222,4.027777777777778e-05,0.07018055555555555,Clear,1,25,Monday,0,1,1263.500497455143,178.1985801624711,,,,,,,Winter,834.296755032,0
2016-01-26,0.154808505,137.663099985,73.25453333,23.385333339,19.231683328,184.063699994,19.520850034,14.142916705000001,62.975249958,513.361266685,15.046505285,1062.799947148,38.409013888888886,0.5686944444444444,10.0,1014.4768194444446,9.395777777777777,280.2375,0.0,0.19837500000000002,Clear,1,26,Tuesday,0,1,1188.2461749927145,118.91078456045497,,,,,,,Winter,620.1452085530001,0
2016-01-27,69.399674015,92.033716654,64.722733341,38.69273334,19.163183324,57.455533342,18.836799993,7.142983349,56.39238335,493.71319999,13.380189956999999,930.933130655,28.935666666666666,0.6556111111111111,9.993152777777777,1014.0264166666667,5.987388888888889,203.97222222222223,0.0,0.06129166666666667,Clear,1,27,Wednesday,0,1,1155.3549184052858,154.24158143355936,,,,,,,Winter,654.141774019,0
2016-01-28,0.208873445,88.050366654,78.594899993,27.816883312,19.014499989,163.41934999,17.943500033,18.327300021,30.953316675,586.140800008,18.552454136999998,1049.022244257,31.729819444444445,0.7128611111111111,9.150944444444445,1000.2717083333333,5.899152777777778,262.8652777777778,0.00012486111111111113,0.2526805555555556,Clear,1,28,Thursday,0,1,1135.6176400202858,158.27690402336418,,,,,,,Winter,702.2863734560001,0
2016-01-29,69.819638063,77.09293332,64.651866668,27.621700008,19.962383336,172.969499989,18.782233323,9.555900035,49.052716688000004,605.252783335,6.8722719020000005,1121.633926667,30.711097222222225,0.598111111111111,10.0,1013.729763888889,8.343152777777778,243.15277777777777,0.0,0.08618055555555557,Clear,1,29,Friday,0,1,1132.0870924064286,158.27330027692173,,,,,,,Winter,769.2425714369999,0
2016-01-30,0.097173174,127.48916664,65.75694998,27.707249993,19.568299981,61.069316651,19.332549974,7.591816695,42.290199984,633.500783325,11.435603443,1015.83910984,40.73733333333333,0.5409027777777777,9.994111111111112,1011.2838472222222,6.737444444444445,183.15972222222223,0.0,0.06726388888888889,Clear,1,30,Saturday,1,1,1071.5401640277144,85.19480745769732,1196.1485659846,144.79535993491575,,,,,Winter,726.5150231550001,0
2016-01-31,128.889555835,95.30586666,108.575733322,40.256183344,19.476999994,144.546550005,28.819616674,22.572883348,63.174400017,399.659249957,24.867354525,1076.144393681,43.48008333333333,0.6300416666666666,9.895930555555555,1009.8908888888889,8.351208333333334,266.4916666666667,0.0,0.06938888888888889,Clear,1,31,Sunday,1,1,1063.8483875244285,81.38383703840351,1189.5458737409667,145.62615952931685,,,,,Winter,679.174422456,0
2016-02-01,110.058875492,103.123999993,70.563049985,24.123500019,20.996233323,60.658899995,37.546299988,10.444916659,70.262150004,369.209433356,16.525923654,893.5132824679999,34.76572222222222,0.6404583333333334,10.0,1025.250736111111,3.9717499999999997,240.69444444444446,0.0,0.048624999999999995,Clear,2,1,Monday,0,1,1021.4122906737144,81.74240240778522,1174.3632001193332,152.0320652315282,,,,,Winter,581.272508815,0
2016-02-02,6.250157916,131.229266666,74.053249994,31.466016665,19.693200005,124.210583338,18.303983333,14.063583347,45.205833317,413.742233296,6.982488299,885.200596176,45.76330555555556,0.8445138888888888,7.930305555555555,1016.822,7.820430555555555,162.05416666666667,0.021028055555555557,0.5324861111111111,Light Rain,2,2,Tuesday,0,1,996.0409548205714,93.47519897194836,1162.5658541804667,160.3385252777775,,,,,Winter,527.802424558,0
2016-02-03,0.070691332,58.735699982,65.859949999,21.16265002,20.889383346,82.055566668,15.459800012,5.847033358,30.046216671,474.461599991,5.747575009,780.336166388,44.70005555555556,0.6323472222222223,9.756180555555556,1016.0219722222222,7.797152777777778,306.56388888888887,0.00067625,0.4153611111111111,Clear,2,3,Wednesday,0,1,974.5271027824286,123.47420993578893,1145.6538204156668,172.9466747667315,,,,,Winter,567.128658026,0
2016-02-04,58.109970331,102.980033339,79.040733344,34.734683333,20.390166674,116.224433326,19.864716655,10.370400023,35.309833352,316.86938335,10.806124555,804.700478282,28.409486111111114,0.7033611111111111,7.257027777777777,1020.9659861111111,8.553833333333333,295.13194444444446,0.004061388888888889,0.3418472222222222,Clear,2,4,Thursday,0,1,939.6239933574286,133.0659298172414,1131.3847843435665,182.8846948069881,,,,,Winter,484.780653722,0
2016-02-05,72.007807214,124.759899989,71.644016671,21.324316681,19.030499992,109.354400006,20.930766677,13.948649994,36.228950008,521.980183319,11.744103574999999,1022.953594126,27.329555555555554,0.6860138888888889,9.473444444444445,1025.1791527777777,6.054625,199.725,0.0,0.0455,Clear,2,5,Friday,0,1,925.5268029944285,114.5020677955514,1127.6450359835333,183.94912533573168,,,,,Winter,698.6111571900001,0
2016-02-06,0.19607388,59.990700022,58.043383347,22.721133318,19.851800004,65.305933351,15.483066643999999,5.801316674,18.115183353,602.549833303,7.109771223,875.168195119,32.904555555555554,0.6387222222222222,9.676708333333334,1017.693263888889,5.030569444444445,107.46805555555555,0.0,0.06525,Clear,2,6,Saturday,1,1,905.4309580342858,108.1797246125555,1117.7512176914,189.38405007494282,,,,,Winter,686.4424072080001,0
2016-02-07,65.767838133,77.081066653,83.240516666,51.380533325,19.002566653,147.862533343,26.294583303,18.769483343,47.622949973,475.559150006,16.470554342,1029.05177574,22.779263888888888,0.730625,4.986888888888889,1008.8360277777779,8.258083333333333,38.6125,0.0029386111111111115,0.4038472222222222,Light Snow,2,7,Sunday,1,1,898.7034411855714,96.64309768659673,1111.8298332834668,189.28433693325604,,,,,Winter,662.339554801,0
2016-02-08,49.358122946,154.745183336,80.813950003,25.179533329,18.931833333,47.738749985,42.685549973,12.821166675,103.597683321,681.909333352,90.722285806,1308.503392059,23.44770833333333,0.7804305555555555,8.376652777777776,1002.784375,2.480583333333333,130.9763888888889,0.0013147222222222221,0.17616666666666667,Clear,2,8,Monday,0,1,957.9877425557142,182.27542952379142,1119.3122392091332,192.5559819708463,,,,,Winter,843.834406309,0
2016-02-09,69.554857664,102.164116663,78.769599981,26.885983358,20.163066674,196.321883335,19.51148331,13.160700007,44.27259999,601.268483344,9.733637719999999,1181.806412046,27.513111111111108,0.7213611111111111,7.844819444444445,1003.8561111111111,5.9797777777777785,265.36944444444447,0.0014056944444444444,0.26430555555555557,Clear,2,9,Tuesday,0,1,1000.3600019657143,196.4582070951468,1123.2927953263,192.57299414960355,,,,,Winter,782.9167076699999,0
2016-02-10,0.095090378,102.274133349,65.356050001,39.666950004,20.101366668,53.17006668,19.049033328,14.457050013,45.763899984,628.44753334,11.386887449,999.768061194,11.755291666666666,0.5348611111111111,9.584541666666667,1016.2427638888889,11.804555555555556,281.1013888888889,0.0,0.16166666666666668,Clear,2,10,Wednesday,0,1,1031.7074155094285,171.40896642757704,1115.3128575881335,192.56595086850467,,,,,Winter,728.4570904,0
2016-02-11,75.68155391,91.904649998,89.742933327,22.19958333,20.280566676,56.297850003,18.787966651,11.13401668,57.530749999,911.264899996,10.382684013,1365.207454583,15.467569444444443,0.5740138888888889,9.859430555555555,1014.5379861111111,6.322916666666667,224.92222222222222,0.0,0.12093055555555557,Clear,2,11,Thursday,0,1,1111.7798406952857,178.4634305291072,1121.6693752228334,197.66728734034822,,,,,Winter,1108.103970589,0
2016-02-12,0.211508153,125.60149999,75.170633346,21.076250008,19.64243334,51.613616659,20.872249979,9.414149995999999,41.072066686,1090.642533327,13.324133012999999,1468.641074497,-2.379388888888889,0.42251388888888886,9.764375000000001,1023.7710694444445,14.106527777777778,310.4861111111111,0.0,0.073375,Clear,2,12,Friday,0,1,1175.4494807482859,216.86334132999107,1126.7363341748335,204.66178421333376,,,,,Winter,1195.0812581619998,0
2016-02-13,107.296068472,93.151733328,84.066133333,32.50185,17.911949997,251.241616643,35.202616647,13.694850009,40.718283342,1068.094483337,12.994718244,1756.874303352,-0.9525000000000001,0.5270972222222222,9.853791666666668,1034.0785,4.370138888888889,239.67916666666667,0.0,0.00926388888888889,Clear,2,13,Saturday,1,1,1301.4074962101429,264.26195182804497,1144.6986157436,234.43044401575347,,,,,Winter,1291.063485148,0
2016-02-14,0.216900898,106.207633334,61.849649991,22.097133326,18.389299996,48.950950014,13.953583327,7.469116659,1.980183335,1216.922366689,15.083571437,1513.120389006,24.674125,0.8277083333333334,4.454944444444444,1022.2782916666666,4.394111111111111,80.10416666666667,0.007830416666666666,0.772986111111111,Snow,2,14,Sunday,1,1,1370.5601552481428,243.64467086408385,1162.9088171633666,241.2549664328786,,,,,Winter,1304.847334233,0
2016-02-15,61.78921629,100.423300002,98.360266662,21.081633339,18.469433323,174.779616661,47.668216657,15.187483352000001,55.916133329,1047.4675666589999,14.178153344,1655.321019618,39.37226388888889,0.7534722222222222,8.742138888888888,1006.0172638888889,11.23048611111111,263.61805555555554,0.017540555555555556,0.4237222222222222,Clear,2,15,Monday,0,1,1420.1055306137143,263.38528569415627,1179.5849798101665,257.4396328363516,,,,,Winter,1241.273966286,1
2016-02-16,64.562376569,113.768666661,65.926150001,36.388716665,19.73331667,90.556316686,20.294316679,12.277650013,50.813366653,692.755266671,6.982053945,1174.058197213,29.482805555555554,0.5743888888888888,9.979861111111111,1022.7366805555556,9.369680555555556,304.90694444444443,0.0,0.10909722222222222,Clear,2,16,Tuesday,0,1,1418.9986427804288,264.56728705563677,1176.8649888865334,257.0389259345281,,,,,Winter,855.2547599239999,0
2016-02-17,69.650790004,77.067166657,65.521400002,20.312366666,20.159483322,55.396149998,32.343233321,5.849233332,100.700783328,750.965800048,6.068004966999999,1204.034411645,22.645194444444446,0.458875,10.0,1033.4327777777778,6.050222222222222,281.59166666666664,0.0,0.011597222222222222,Clear,2,17,Wednesday,0,1,1448.1795499877142,217.74211007219355,1167.3045012648665,250.200704208671,,,,,Winter,912.146706708,0
2016-02-18,0.186085941,118.532816691,80.424499992,21.507683322,18.877883341,91.636233331,19.650516662,15.754099993,39.979183332,728.207300008,13.583504965,1148.339807578,40.44954166666667,0.5696111111111111,9.814319444444445,1017.3095555555556,10.694875,189.13194444444446,0.00141375,0.4400833333333333,Clear,2,18,Thursday,0,1,1417.1984575584286,245.2109516612987,1152.5964880379665,237.15006886935723,,,,,Winter,843.449869275,0
2016-02-19,0.142076022,61.306416674,65.476833343,31.592950002,20.873749999,91.534666669,20.898083302,5.807216685,21.258716666,821.482983331,7.186206209,1147.559898902,47.084402777777775,0.5422222222222222,9.99838888888889,1009.7528472222223,8.706402777777777,256.62083333333334,0.0,0.127625,Clear,2,19,Friday,0,1,1371.3297181877144,263.34435175401575,1152.1427537758,237.1461176672477,,,,,Winter,913.78285938,0
2016-02-20,71.23367454,60.254783347,79.91811667,30.798550005,21.245816679,273.744266643,19.71561665,13.931866689,29.047916671,498.747133319,13.18079014,1111.818531353,38.19820833333333,0.5805972222222222,9.987111111111112,1017.3347777777778,6.412111111111112,323.19166666666666,0.0,0.13877777777777778,Clear,2,20,Saturday,1,1,1279.1788936164287,214.22748550047703,1149.6305983891666,237.16130371473707,,,,,Winter,685.076607897,0
2016-02-21,59.557375862,139.03171665,81.714366659,31.666583312,18.962233332,142.429433337,32.726416691,10.360916669,56.56268334,487.256583327,16.798020616,1077.066329795,29.59775,0.5522777777777778,9.610319444444444,1027.8607916666667,5.6979999999999995,80.71388888888889,0.0003411111111111111,0.09047222222222222,Clear,2,21,Sunday,1,1,1216.8854565862857,197.61834107411275,1147.3212173835334,237.53140149869876,,,,,Winter,657.851475849,0
2016-02-22,98.325856484,131.82758333499999,99.25316668,34.28805001,19.637083334,103.864850001,77.128333348,62.881816697,94.270100005,580.941399974,13.060968459,1315.479208327,34.46829166666667,0.8883472222222223,4.475444444444444,1019.1699305555555,6.806791666666667,36.25555555555555,0.024901944444444445,1.0,Light Rain,2,22,Monday,0,1,1168.336626401857,76.71822353993872,1143.1816040447334,233.3053674395415,,,,,Winter,861.039323169,0
2016-02-23,20.270954161,59.173516654,82.028533332,25.967066653,19.924500003,67.31744999,18.738400016,12.427933353,44.052749994,663.045483326,6.776135719,1019.722723201,50.77384722222222,0.8221944444444444,8.103777777777777,991.3573611111112,11.850138888888889,193.75,0.03302083333333333,0.6904305555555555,Light Rain,2,23,Tuesday,0,1,1146.288701543,94.83731144853463,1139.5061338446333,234.386444864269,,,,,Winter,797.697404175,0
2016-02-24,63.924254912,79.41189998,66.036866655,27.711649992999998,19.919650001,56.472933334,19.678350016,14.26958336,61.606750001,691.245400025,11.964968665999999,1112.242306943,30.60851388888889,0.5243333333333333,9.489875,1004.7047222222222,15.56211111111111,289.73333333333335,0.0005577777777777778,0.20204166666666667,Clear,2,24,Wednesday,0,1,1133.1755437284285,91.82011349345326,1136.8953453953002,234.2342538353663,,,,,Winter,855.395754953,0
2016-02-25,0.120687879,59.504600027,67.907649998,30.511899983,20.02196665,50.317333328,10.622250022,5.846100036,24.219283323,457.623983318,5.9978396929999995,732.693594257,27.102736111111113,0.5072222222222222,9.964152777777777,1016.1573611111112,7.961805555555555,249.21944444444443,0.0,0.03358333333333333,Clear,2,25,Thursday,0,1,1073.797513254,176.09712418855915,1125.8918002989335,245.32606535017297,,,,,Winter,551.520387881,0
2016-02-26,70.611708047,107.967416669,96.20571665,28.527166669,19.528116683,48.622133315,20.839433343,12.340516679,47.747583331,860.388116673,11.947786434,1324.725694493,42.61394444444444,0.4870555555555556,10.0,1010.2020000000001,8.739305555555555,197.86388888888888,0.0,0.03488888888888889,Clear,2,26,Friday,0,1,1099.106912624143,199.6251844553402,1139.0182190935334,245.06989997687788,,,,,Winter,1059.074174732,0
2016-02-27,0.135556654,102.901883326,60.521850009,27.86380002,21.076900013,60.399300001,22.793449979,14.089299999,13.78448332,728.676149991,14.148137364,1066.390810676,43.56459722222222,0.6525694444444444,9.861444444444444,1003.4787638888888,8.587722222222222,224.625,0.0015627777777777777,0.1305,Clear,2,27,Saturday,1,1,1092.6172382417142,199.88131168846812,1139.5971713075,244.8703970902045,,,,,Winter,824.4997566659999,0
2016-02-28,72.897958091,81.366583338,82.981750001,27.76854999,19.790916663,49.262833333,29.019949996,14.541666684,100.928466676,463.974400007,16.005085824,958.538160603,35.486986111111115,0.4015833333333333,9.863111111111111,1016.6028333333334,7.987138888888889,218.34444444444443,0.001972361111111111,0.07437500000000001,Clear,2,28,Sunday,1,1,1075.684642642857,206.3345226102281,1134.1606457720334,247.08345949082448,,,,,Winter,654.1866914459999,0
2016-02-29,62.35067857,141.204283347,99.966849989,28.525333336,18.894183326,49.280966659,24.938900024,11.019666664,41.347299998,313.898233338,14.260651623,805.687046874,33.13243055555555,0.6527777777777778,8.81013888888889,1006.0565694444444,12.343194444444444,258.21666666666664,0.012350416666666668,0.42693055555555554,Clear,2,29,Monday,0,1,1002.8571910067143,197.36346138168423,1127.1555770065,253.45064351998073,,,,,Winter,506.129611887,0
2016-03-01,68.905007177,128.128650012,66.078299995,27.424299997,20.748200004,61.755150006,20.620133302,10.355750029,82.069316658,352.788766668,14.946905494,853.820479342,24.095680555555553,0.44316666666666665,9.980263888888889,1022.6864305555555,7.324833333333333,252.825,0.0,0.07569444444444444,Clear,3,1,Tuesday,0,1,979.1568704554286,204.82088688223672,1119.7447798618666,258.1994664436316,,,,,Spring,518.876023873,0
2016-03-02,76.179341881,69.890466664,67.434066674,33.217866659,19.451116674,50.84246667,19.94446665,17.291266692,110.039066672,415.553633327,14.001591562,893.845350125,27.53820833333333,0.613375,9.22425,1020.6191805555557,8.072902777777777,39.830555555555556,7.652777777777778e-05,0.20597222222222225,Clear,3,2,Wednesday,0,1,947.9573051957142,197.67903539517093,1119.7558487837666,258.1894404708084,,,,,Spring,595.9094252479999,0
2016-03-03,73.034371977,86.147283335,86.987783337,49.429983331,20.068783339,49.505750005,29.106733341,19.873550000999998,39.161033324,522.347450004,15.126421516999999,990.789143511,27.815569444444442,0.44655555555555554,9.99275,1021.9038472222222,4.774791666666666,242.38333333333333,0.0,0.13477777777777777,Clear,3,3,Thursday,0,1,984.8280979462858,173.4175691928603,1123.2754670282666,255.58833017405246,,,,,Spring,722.311938658,0
2016-03-04,46.364691059,81.905450004,66.088933333,45.883850004,20.522000004,54.279366667,32.704516658,39.510050002999996,28.607816683,476.44246663900003,6.042637672,898.351778726,30.342291666666668,0.5090694444444445,9.996833333333333,1024.7332638888888,3.4610555555555558,202.27916666666667,0.0,0.05406944444444444,Clear,3,4,Friday,0,1,923.917538551,87.95739854733841,1127.2093207728665,250.99495025769332,,,,,Spring,648.928141038,0
2016-03-05,18.334940897,58.76621666,60.424199999,15.34290001,19.639983351,48.962666668,20.818800002,5.845883354,7.053383323,472.665883318,5.066738234,732.921595816,40.655375,0.6320277777777777,9.629194444444444,1018.5235972222222,6.345263888888889,223.38055555555556,0.0,0.18216666666666667,Clear,3,5,Saturday,1,1,876.2790792852858,88.23631245887461,1124.8166913573334,254.49304596503336,,,,,Spring,576.9108909189999,0
2016-03-06,0.077660944,60.497983345,73.713100006,28.482033322,21.141316662,49.007999987,16.824783319,12.790333348,82.314733333,466.303633359,6.750823004000001,817.904400629,47.082541666666664,0.6445000000000001,9.542652777777779,1020.1611527777778,4.633388888888889,187.35416666666666,0.0006202777777777778,0.12048611111111111,Clear,3,6,Sunday,1,1,856.1885421461428,82.18832022582455,1117.9817182407667,260.01672100010086,,,,,Spring,574.026044319,0
2016-03-07,57.919922539,86.352933327,78.820600003,55.873249989,20.754700009,49.336599987,55.094650005,9.937450008,123.696650012,400.105216671,12.53375577,950.42572832,62.03023611111111,0.48743055555555553,9.695333333333334,1014.97375,6.954680555555555,211.6486111111111,0.0,0.08348611111111111,Clear,3,7,Monday,0,1,876.8654966384285,85.50537116946496,1120.4903026808,257.9481352346807,,,,,Spring,567.53788923,0
2016-03-08,58.335975662,58.06443335,68.36456668,40.546150005,19.160183328,50.164049999,12.465033354000001,7.646100005,80.466383315,276.403916685,9.264559241,680.881351624,58.39201388888889,0.7888333333333334,8.897666666666666,1012.6472083333333,5.131583333333333,256.40555555555557,0.007326527777777778,0.6045138888888889,Light Rain,3,8,Tuesday,0,1,852.1599069644286,113.63183249705392,1108.8846218769334,269.7658144348311,,,,,Spring,429.91074236,0
2016-03-09,0.041111996,136.864033331,76.444633329,46.022633333,19.971283325,53.419066672,15.180566655,13.20170002,53.672016654,220.311666663,13.626058517,648.754770495,42.960055555555556,0.6579027777777777,9.975916666666667,1024.0272777777777,8.030750000000001,300.87638888888887,0.0,0.07481944444444444,Clear,3,9,Wednesday,0,1,817.1469670172856,134.49150640114098,1086.8930011581333,279.64245211744804,,,,,Spring,329.970395333,0
2016-03-10,57.770695834,161.464816666,91.78413333,47.448200007,19.525849993,50.295116657,11.519916688,10.498116668,36.262483331,130.524883329,14.2340426,631.328255103,50.345819444444444,0.47308333333333336,10.0,1016.9169583333332,8.835930555555555,231.6375,0.0,0.0205,Clear,3,10,Thursday,0,1,765.7954115304286,125.46307839882631,1068.5437292600334,291.0283158795967,,,,,Spring,310.103679154,0
2016-03-11,0.04193087,148.515433303,70.443500006,35.705499989,19.827299988,49.696483334,23.767333345,9.58828333,48.268299986,176.481233334,15.649225844,597.984523329,50.33930555555556,0.36594444444444446,9.81486111111111,1020.2519583333334,6.220583333333333,114.19027777777778,0.003151527777777778,0.09405555555555556,Clear,3,11,Friday,0,1,722.8858036165714,123.92643436294404,1055.1509446645334,303.28897180057146,,,,,Spring,276.382247528,0
2016-03-12,59.550874749,102.975949999,66.286366652,34.446583346,20.242416681,49.325033330000004,17.679300016,21.582300003,50.336933348,311.84611666,11.630975342,745.902850126,39.513152777777776,0.8641527777777779,6.816847222222222,1017.2339722222222,8.839500000000001,50.75277777777778,0.012327222222222222,0.9377083333333333,Light Rain,3,12,Saturday,1,1,724.7402685179999,124.19847075543451,1034.5074578493,302.53278820625997,,,,,Spring,479.50807474500004,0
2016-03-13,73.19356122399999,115.894166656,91.643800018,45.024200004,20.170050001,72.171216673,17.358133362,10.18098336,73.750350033,211.414383472,16.698807655,747.499652458,45.912708333333335,0.793611111111111,9.261972222222223,1010.0528333333334,7.918236111111112,60.02361111111111,0.0,0.42968055555555557,Clear,3,13,Sunday,1,1,714.6824473507143,118.0973302738267,1010.469410448,295.41456561932984,,,,,Spring,406.60277807499995,0
2016-03-14,74.315453245,137.288849991,82.283749959,36.716866663,19.02331668,48.2861,27.282183342,25.901450013,59.682166656,452.162350014,12.764737983,975.707224546,50.71258333333333,0.7658472222222221,7.5289722222222215,1009.3506527777778,4.840208333333333,179.21527777777777,0.007664861111111111,0.35344444444444445,Clear,3,14,Monday,0,1,718.2940896687143,126.58963133743397,984.4305078211332,259.6131481274672,,,,,Spring,653.686319911,0
2016-03-15,0.169755424,145.947666653,64.398516639,37.196983331,19.082583334,49.551933314,13.700949992,10.323583318,32.449999994,506.243850019,7.921939149,886.987761167,44.37918055555555,0.6525138888888888,9.881944444444445,1006.2729027777777,8.982694444444444,259.9013888888889,0.00119875,0.16884722222222223,Clear,3,15,Tuesday,0,1,747.7378624605715,139.72526621607875,963.5594202265,240.07790712712836,,,,,Spring,600.218288734,0
2016-03-16,74.264811663,75.86730001,101.583283341,34.587749992,20.248283356,51.250816657,20.85183332,17.955016653,51.120833327999996,387.57659999,9.268640204,844.575168514,35.481944444444444,0.47947222222222224,9.978277777777777,1015.1208055555555,8.468680555555554,314.94444444444446,0.0004043055555555556,0.11013888888888888,Clear,3,16,Wednesday,0,1,775.7122050347143,136.16213654216116,936.5345585230333,202.16052775522587,,,,,Spring,601.627995003,0
2016-03-17,0.112242338,146.740199991,68.232366679,41.198466646,19.405116662,49.649616676,26.00509999,11.272766673,50.033266664,315.671249997,11.576006621,739.896398937,31.324833333333334,0.39458333333333334,10.0,1020.9773749999999,6.5836805555555555,139.75694444444446,0.0,0.06415277777777778,Clear,3,17,Thursday,0,1,791.2219398681428,122.46968904772547,922.0624985805,200.1002646765662,,,,,Spring,414.693742349,0
2016-03-18,120.942224844,88.586116656,86.766933355,29.23473333,20.472383334,53.242349999,28.809933362,10.221583352,52.904183343,521.40164998,21.620717966,1034.202809521,35.05329166666667,0.5977083333333334,7.8632638888888895,1011.5706944444445,6.055194444444444,192.86666666666667,0.0014056944444444444,0.4710416666666667,Clear,3,18,Friday,0,1,853.5388378955714,118.67896599713171,916.4014451763667,194.16214567642885,,,,,Spring,759.804774865,0
2016-03-19,0.238687141,120.520833331,75.907466669,38.485283327,22.123816669,49.043149989,20.273866666,19.250466663,36.199033334,575.586333313,21.069982731,978.698919833,37.49559722222222,0.44013888888888886,9.900513888888888,1015.0622222222223,11.66301388888889,277.61805555555554,0.0,0.121875,Clear,3,19,Saturday,1,1,886.7954192822857,116.07879552960625,910.7467489182,189.59080522030698,,,,,Spring,693.106770455,0
2016-03-20,65.167621647,126.912750005,77.558366667,40.305533325,19.297333316,47.377116674,45.815849978,6.61455,58.275266656,661.297850001,18.765218028,1167.387456297,48.88584722222222,0.5127916666666666,10.0,1013.4407222222221,7.577013888888889,221.46805555555557,3.222222222222222e-05,0.1467638888888889,Clear,3,20,Sunday,1,1,946.7793912592858,138.43636501509982,911.4076674980333,190.4772961016807,,,,,Spring,829.935721631,0
2016-03-21,56.217693393,128.631999982,70.603916658,42.766483317,18.948266654,48.020366675,28.815249974,11.676250007,54.745399996,562.001816673,13.93692156,1036.364364889,44.068736111111114,0.5616388888888889,9.978833333333334,1019.4802083333333,8.280902777777778,71.17083333333333,3.222222222222222e-05,0.10894444444444444,Clear,3,21,Monday,0,1,955.4446970225714,142.39077582796452,908.8925286159,188.22458098660283,,,,,Spring,719.447943385,0
2016-03-22,0.094460763,128.866283341,83.107666634,28.459899994,19.052649981,49.015749999,14.831333346,23.536316646,52.228533325,550.673699978,8.062302919,957.928896926,43.00129166666667,0.8518333333333334,6.277347222222222,1009.95575,5.755583333333334,135.68333333333334,0.004140555555555555,0.7017638888888889,Clear,3,22,Tuesday,0,1,965.5791449881428,139.19510777968947,904.9212808535999,185.7951511458727,,,,,Spring,676.464794002,0
2016-03-23,148.038386153,104.357783332,64.556733347,36.000300001,19.980850006,49.41929999,19.636750034,11.399616668,18.058533322,433.941583339,12.875625042,918.265461234,40.844166666666666,0.6095138888888889,10.0,1023.60125,6.984236111111111,171.6,0.0,0.19654166666666664,Clear,3,23,Wednesday,0,1,976.1063296624286,131.06775550992882,891.6808226171667,168.9150236065115,,,,,Spring,677.917169513,0
2016-03-24,0.12644223300000001,178.925766673,61.777733314,29.348466664,20.390883312,48.089266676,14.344500001,12.132416681,30.724399997,410.189416674,6.499190169999999,812.548482395,41.628791666666665,0.7157361111111111,9.99838888888889,1027.6307222222222,5.237791666666666,169.1013888888889,0.0,0.08356944444444445,Clear,3,24,Thursday,0,1,986.4851987278572,110.50982669304834,884.7750145902999,167.73056845454508,,,,,Spring,504.61689221399996,0
2016-03-25,67.705094245,85.500783332,84.638466662,28.692600015,20.466850006,48.596033334,18.110866652,10.194050006,46.210200013,479.367550001,7.0579372959999995,896.540431562,41.39711111111111,0.8306805555555556,7.680402777777778,1008.0595138888889,5.482694444444444,147.71527777777777,0.017271111111111112,0.6940416666666667,Clear,3,25,Friday,0,1,966.8191447337142,112.82755704848576,877.5849520776,162.1747578265191,,,,,Spring,662.37201092,0
2016-03-26,115.051703755,72.297733352,93.677583336,118.286899992,19.407533342,48.334149987,40.655333354,11.220850022,63.440416673,527.821516694,21.317804154,1131.511524661,41.69313888888889,0.5085694444444445,9.990736111111111,1009.5534722222222,16.97884722222222,302.7361111111111,0.0003463888888888889,0.21118055555555557,Clear,3,26,Saturday,1,1,988.6495168520001,129.11676930794087,890.8788830910667,166.18459313269943,,,,,Spring,767.179187149,0
2016-03-27,58.751624679,123.159783328,65.305749969,40.409316653,18.907349997,100.884200007,41.859699972,6.629133343,2.108650034,373.723416661,16.216805164,847.955729807,41.254958333333335,0.4520138888888889,10.0,1023.3766388888889,8.148472222222223,225.34305555555557,0.0,0.021347222222222222,Clear,3,27,Sunday,1,1,943.0164130677142,110.52727437773541,874.9865509348667,144.66901647757507,,,,,Spring,523.317274649,0
2016-03-28,0.082626972,112.141566666,96.945366665,43.239550006,19.133316669,52.159166674,22.833916673,17.345350013,51.493383333,547.260399994,13.177788222,975.812431887,57.20901388888888,0.5686111111111111,9.991666666666667,1012.1956805555556,14.341499999999998,190.7722222222222,8.999999999999999e-05,0.11465277777777777,Clear,3,28,Monday,0,1,934.3661369245714,104.19182476560931,871.9672716419001,141.44590677130353,,,,,Spring,680.767060313,0
2016-03-29,66.789810334,187.062300012,70.264950004,40.084499981,18.833566646,92.625416666,15.72330001,12.494066685,38.872299986,523.083366649,17.799055336,1083.632632309,60.92216666666666,0.7498055555555556,9.507277777777777,1001.5073333333333,10.811111111111112,221.6611111111111,0.003929722222222222,0.27923611111111113,Partly Cloudy,3,29,Tuesday,0,1,952.3238134078572,118.7459150600145,876.1370873654334,145.8609962901742,,,,,Spring,691.4657603180001,0
